,type,edition,subpanel_code,budget_numeric,duration_numeric,coinvestigators_numeric
2787,PRELUDIUM,7,ST10,99463,24,2
2788,PRELUDIUM,7,ST10,148850,36,2
2789,PRELUDIUM,7,ST10,86484,36,2
2790,PRELUDIUM,7,ST10,99250,24,2
2791,PRELUDIUM,7,ST10,61000,24,2
2792,PRELUDIUM,7,ST10,96096,24,3
2793,PRELUDIUM,7,ST10,99625,24,2
2794,PRELUDIUM,7,ST2,122850,36,2
2795,PRELUDIUM,7,ST2,57468,24,2
2796,PRELUDIUM,7,ST2,120640,36,2
2797,PRELUDIUM,7,ST3,149994,36,2
2798,PRELUDIUM,7,ST3,149760,36,2
2799,PRELUDIUM,7,ST3,74100,18,3
2800,PRELUDIUM,7,ST4,99970,24,2
2801,PRELUDIUM,7,ST4,74360,18,2
2802,PRELUDIUM,7,ST4,149850,36,2
2803,PRELUDIUM,7,ST4,100000,24,2
2804,PRELUDIUM,7,ST4,94900,24,2
2805,PRELUDIUM,7,ST4,124880,30,2
2806,PRELUDIUM,7,ST4,99840,24,2
2807,PRELUDIUM,7,ST4,96200,24,2
2808,PRELUDIUM,7,ST5,149998,36,3
2809,PRELUDIUM,7,ST5,124400,30,3
2810,PRELUDIUM,7,ST5,99960,24,2
2811,PRELUDIUM,7,ST5,100000,24,2
2812,PRELUDIUM,7,ST5,99400,24,3
2813,PRELUDIUM,7,ST5,99000,24,2
2814,PRELUDIUM,7,ST5,141050,36,2
2815,PRELUDIUM,7,ST6,148200,36,2
2816,PRELUDIUM,7,ST6,145580,36,2
2817,PRELUDIUM,7,ST6,49200,12,2
2818,PRELUDIUM,7,ST6,149950,36,2
2819,PRELUDIUM,7,ST7,147900,36,3
2820,PRELUDIUM,7,ST7,149955,36,3
2821,PRELUDIUM,7,ST7,147740,36,2
2822,PRELUDIUM,7,ST7,144560,36,2
2823,PRELUDIUM,7,ST8,80600,24,2
2824,PRELUDIUM,7,ST8,100000,24,2
2825,PRELUDIUM,7,ST8,149500,36,2
2826,PRELUDIUM,7,ST8,149900,36,2
2827,PRELUDIUM,7,ST8,150000,36,3
2828,PRELUDIUM,7,ST8,98780,24,2
2829,PRELUDIUM,7,ST8,99999,24,3
2830,PRELUDIUM,7,ST8,89698,24,3
2831,PRELUDIUM,7,ST8,149955,36,2
2832,PRELUDIUM,7,ST8,150000,36,2
2833,PRELUDIUM,7,ST8,149530,36,3
2834,PRELUDIUM,7,ST8,99580,24,3
2835,PRELUDIUM,7,ST8,99970,24,2
2836,PRELUDIUM,7,ST8,99840,24,2
2837,PRELUDIUM,7,ST8,99450,24,2
2838,PRELUDIUM,7,ST8,36930,12,2
2839,PRELUDIUM,7,ST8,107810,36,3
2840,PRELUDIUM,7,ST8,99830,24,2
2841,PRELUDIUM,7,ST9,122000,36,2
2842,PRELUDIUM,8,HS1,129600,36,2
2843,PRELUDIUM,8,HS2,132156,36,2
2844,PRELUDIUM,8,HS2,116191,28,3
2845,PRELUDIUM,8,HS2,92292,24,3
2846,PRELUDIUM,8,HS2,110950,36,2
2847,PRELUDIUM,8,HS2,128416,36,2
2848,PRELUDIUM,8,HS3,124800,30,2
2849,PRELUDIUM,8,HS3,84700,24,2
2850,PRELUDIUM,8,HS3,144000,36,2
2851,PRELUDIUM,8,HS3,78600,24,2
2852,PRELUDIUM,8,HS3,133182,36,2
2853,PRELUDIUM,8,HS3,150000,36,2
2854,PRELUDIUM,8,HS3,80400,24,2
2855,PRELUDIUM,8,HS3,149990,36,2
2856,PRELUDIUM,8,HS4,136200,36,2
2857,PRELUDIUM,8,HS4,46000,12,2
2858,PRELUDIUM,8,HS4,98380,24,3
2859,PRELUDIUM,8,HS4,149200,36,2
2860,PRELUDIUM,8,HS4,64800,16,2
2861,PRELUDIUM,8,HS4,89912,24,2
2862,PRELUDIUM,8,HS4,90268,24,2
2863,PRELUDIUM,8,HS4,39220,12,2
2864,PRELUDIUM,8,HS4,124200,30,2
2865,PRELUDIUM,8,HS4,70260,30,2
2866,PRELUDIUM,8,HS5,122074,36,2
2867,PRELUDIUM,8,HS5,30325,12,2
2868,PRELUDIUM,8,HS5,92748,30,2
2869,PRELUDIUM,8,HS5,76236,24,2
2870,PRELUDIUM,8,HS5,75960,24,2
2871,PRELUDIUM,8,HS5,76063,24,2
2872,PRELUDIUM,8,HS5,64786,18,2
2873,PRELUDIUM,8,HS6,109940,36,2
2874,PRELUDIUM,8,HS6,84000,24,2
2875,PRELUDIUM,8,HS6,63568,18,2
2876,PRELUDIUM,8,HS6,95200,24,3
2877,PRELUDIUM,8,HS6,94900,24,3
2878,PRELUDIUM,8,HS6,146650,36,2
2879,PRELUDIUM,8,HS6,103600,30,3
2880,PRELUDIUM,8,HS6,150000,36,2
2881,PRELUDIUM,8,HS6,101480,27,2
2882,PRELUDIUM,8,HS6,149160,36,3
2883,PRELUDIUM,8,HS6,91100,24,2
2884,PRELUDIUM,8,NZ1,149900,36,2
2885,PRELUDIUM,8,NZ1,138770,36,2
2886,PRELUDIUM,8,NZ1,83440,24,2
2887,PRELUDIUM,8,NZ1,99680,24,3
2888,PRELUDIUM,8,NZ1,99600,24,2
2889,PRELUDIUM,8,NZ1,150000,36,2
2890,PRELUDIUM,8,NZ2,150000,36,2
2891,PRELUDIUM,8,NZ2,150000,36,3
2892,PRELUDIUM,8,NZ2,99840,24,2
2893,PRELUDIUM,8,NZ2,150000,36,2
2894,PRELUDIUM,8,NZ2,82600,30,2
2895,PRELUDIUM,8,NZ3,149374,36,2
2896,PRELUDIUM,8,NZ3,150000,36,2
2897,PRELUDIUM,8,NZ3,100000,24,2
2898,PRELUDIUM,8,NZ3,149962,36,3
2899,PRELUDIUM,8,NZ3,99960,24,3
2900,PRELUDIUM,8,NZ4,148416,36,2
2901,PRELUDIUM,8,NZ4,91680,24,2
2902,PRELUDIUM,8,NZ4,150000,36,2
2903,PRELUDIUM,8,NZ4,97965,24,2
2904,PRELUDIUM,8,NZ4,99240,24,2
2905,PRELUDIUM,8,NZ4,97199,24,2
2906,PRELUDIUM,8,NZ4,66660,16,2
2907,PRELUDIUM,8,NZ4,99600,24,2
2908,PRELUDIUM,8,NZ4,150000,36,3
2909,PRELUDIUM,8,NZ4,99890,24,3
2910,PRELUDIUM,8,NZ5,126120,36,2
2911,PRELUDIUM,8,NZ5,99120,24,2
2912,PRELUDIUM,8,NZ5,150000,36,2
2913,PRELUDIUM,8,NZ5,146760,36,2
2914,PRELUDIUM,8,NZ5,99992,24,2
2915,PRELUDIUM,8,NZ5,98908,24,2
2916,PRELUDIUM,8,NZ5,99494,24,2
2917,PRELUDIUM,8,NZ5,149040,36,2
2918,PRELUDIUM,8,NZ5,150000,36,2
2919,PRELUDIUM,8,NZ5,100000,24,2
2920,PRELUDIUM,8,NZ5,149601,36,2
2921,PRELUDIUM,8,NZ6,148800,36,2
2922,PRELUDIUM,8,NZ6,91200,24,2
2923,PRELUDIUM,8,NZ6,99946,24,2
2924,PRELUDIUM,8,NZ6,99880,24,3
2925,PRELUDIUM,8,NZ6,150000,36,2
2926,PRELUDIUM,8,NZ7,148800,36,2
2927,PRELUDIUM,8,NZ7,99600,24,2
2928,PRELUDIUM,8,NZ7,99960,24,2
2929,PRELUDIUM,8,NZ7,149984,36,2
2930,PRELUDIUM,8,NZ7,149902,36,2
2931,PRELUDIUM,8,NZ7,99966,24,3
2932,PRELUDIUM,8,NZ7,112000,27,3
2933,PRELUDIUM,8,NZ7,100000,24,2
2934,PRELUDIUM,8,NZ7,149994,36,3
2935,PRELUDIUM,8,NZ7,96562,24,2
2936,PRELUDIUM,8,NZ7,99900,24,3
2937,PRELUDIUM,8,NZ7,149940,36,2
2938,PRELUDIUM,8,NZ8,99400,24,3
2939,PRELUDIUM,8,NZ8,99800,24,2
2940,PRELUDIUM,8,NZ8,124920,30,3
2941,PRELUDIUM,8,NZ8,150000,36,2
2942,PRELUDIUM,8,NZ8,150000,36,3
2943,PRELUDIUM,8,NZ8,146460,36,3
2944,PRELUDIUM,8,NZ8,124800,30,2
2945,PRELUDIUM,8,NZ8,112560,36,2
2946,PRELUDIUM,8,NZ9,150000,36,2
2947,PRELUDIUM,8,NZ9,148470,36,2
2948,PRELUDIUM,8,NZ9,149664,36,2
2949,PRELUDIUM,8,NZ9,148000,36,2
2950,PRELUDIUM,8,NZ9,99960,24,2
2951,PRELUDIUM,8,NZ9,98160,24,3
2952,PRELUDIUM,8,NZ9,100000,24,3
2953,PRELUDIUM,8,NZ9,147880,36,2
2954,PRELUDIUM,8,NZ9,150000,36,2
2955,PRELUDIUM,8,NZ9,150000,36,2
2956,PRELUDIUM,8,NZ9,150000,36,2
2957,PRELUDIUM,8,NZ9,135438,36,3
2958,PRELUDIUM,8,NZ9,149980,36,2
2959,PRELUDIUM,8,NZ9,100000,24,2
2960,PRELUDIUM,8,NZ9,99360,24,2
2961,PRELUDIUM,8,NZ9,100000,24,2
2962,PRELUDIUM,8,NZ9,99900,24,3
2963,PRELUDIUM,8,NZ9,115280,36,2
2964,PRELUDIUM,8,ST1,59520,24,2
2965,PRELUDIUM,8,ST1,53440,24,2
2966,PRELUDIUM,8,ST10,82920,30,2
2967,PRELUDIUM,8,ST10,76000,24,2
2968,PRELUDIUM,8,ST10,64800,36,2
2969,PRELUDIUM,8,ST10,124680,36,2
2970,PRELUDIUM,8,ST10,131946,36,2
2971,PRELUDIUM,8,ST10,69840,18,3
2972,PRELUDIUM,8,ST10,138000,36,3
2973,PRELUDIUM,8,ST10,98720,24,2
2974,PRELUDIUM,8,ST10,99000,24,3
2975,PRELUDIUM,8,ST2,84940,24,2
2976,PRELUDIUM,8,ST2,125920,36,2
2977,PRELUDIUM,8,ST2,57020,24,2
2978,PRELUDIUM,8,ST2,98380,24,2
2979,PRELUDIUM,8,ST3,149756,36,2
2980,PRELUDIUM,8,ST3,149760,36,2
2981,PRELUDIUM,8,ST3,57820,18,2
2982,PRELUDIUM,8,ST4,99440,24,2
2983,PRELUDIUM,8,ST4,69340,18,2
2984,PRELUDIUM,8,ST4,95520,24,2
2985,PRELUDIUM,8,ST4,74880,18,2
2986,PRELUDIUM,8,ST4,149500,36,2
2987,PRELUDIUM,8,ST4,99960,24,2
2988,PRELUDIUM,8,ST4,98208,24,2
2989,PRELUDIUM,8,ST4,99840,24,2
2990,PRELUDIUM,8,ST4,146480,36,2
2991,PRELUDIUM,8,ST4,68880,18,2
2992,PRELUDIUM,8,ST4,149000,36,2
2993,PRELUDIUM,8,ST4,85360,24,2
2994,PRELUDIUM,8,ST4,99720,24,2
2995,PRELUDIUM,8,ST4,99056,24,3
2996,PRELUDIUM,8,ST5,150000,36,2
2997,PRELUDIUM,8,ST5,150000,36,2
2998,PRELUDIUM,8,ST5,140000,36,2
2999,PRELUDIUM,8,ST5,149480,36,2
3000,PRELUDIUM,8,ST5,96600,24,3
3001,PRELUDIUM,8,ST5,75000,18,3
3002,PRELUDIUM,8,ST5,100000,24,2
3003,PRELUDIUM,8,ST5,149800,36,2
3004,PRELUDIUM,8,ST5,149600,36,2
3005,PRELUDIUM,8,ST5,149800,36,3
3006,PRELUDIUM,8,ST5,98940,24,3
3007,PRELUDIUM,8,ST5,136800,36,2
3008,PRELUDIUM,8,ST5,125000,30,3
3009,PRELUDIUM,8,ST6,96000,24,2
3010,PRELUDIUM,8,ST6,74040,18,2
3011,PRELUDIUM,8,ST6,65280,18,3
3012,PRELUDIUM,8,ST6,128420,36,2
3013,PRELUDIUM,8,ST6,75000,18,3
3014,PRELUDIUM,8,ST6,75000,18,2
3015,PRELUDIUM,8,ST6,142560,36,3
3016,PRELUDIUM,8,ST6,124800,30,2
3017,PRELUDIUM,8,ST6,99560,24,2
3018,PRELUDIUM,8,ST7,132240,36,2
3019,PRELUDIUM,8,ST7,99880,24,2
3020,PRELUDIUM,8,ST7,127488,36,3
3021,PRELUDIUM,8,ST7,147200,36,2
3022,PRELUDIUM,8,ST7,98520,24,3
3023,PRELUDIUM,8,ST8,99304,24,2
3024,PRELUDIUM,8,ST8,97240,24,2
3025,PRELUDIUM,8,ST8,60600,24,3
3026,PRELUDIUM,8,ST8,127920,36,2
3027,PRELUDIUM,8,ST8,150000,36,3
3028,PRELUDIUM,8,ST8,99940,24,2
3029,PRELUDIUM,8,ST8,94800,24,3
3030,PRELUDIUM,8,ST8,119400,30,2
3031,PRELUDIUM,8,ST8,107380,30,2
3032,PRELUDIUM,8,ST8,149400,36,3
3033,PRELUDIUM,8,ST8,84780,24,3
3034,PRELUDIUM,8,ST8,99000,24,3
3035,PRELUDIUM,8,ST8,54900,18,2
3036,PRELUDIUM,8,ST8,123000,30,3
3037,PRELUDIUM,8,ST8,81100,30,2
3038,PRELUDIUM,8,ST8,149040,36,2
3039,PRELUDIUM,8,ST8,84000,24,2
3040,PRELUDIUM,8,ST8,150000,36,2
3041,PRELUDIUM,8,ST8,100000,24,2
3042,PRELUDIUM,8,ST8,99800,24,2
3043,PRELUDIUM,8,ST8,99840,24,2
3044,PRELUDIUM,8,ST8,99600,24,3
3045,PRELUDIUM,8,ST9,71700,24,2
3046,PRELUDIUM,8,ST9,87680,24,2
3047,PRELUDIUM,8,ST9,69920,24,2
3048,PRELUDIUM,9,HS1,59616,24,2
3049,PRELUDIUM,9,HS1,58800,24,2
3050,PRELUDIUM,9,HS1,58300,24,2
3051,PRELUDIUM,9,HS2,48000,12,2
3052,PRELUDIUM,9,HS2,77104,24,3
3053,PRELUDIUM,9,HS2,36000,12,2
3054,PRELUDIUM,9,HS2,54600,24,2
3055,PRELUDIUM,9,HS2,99570,24,2
3056,PRELUDIUM,9,HS3,99106,24,2
3057,PRELUDIUM,9,HS3,45120,24,2
3058,PRELUDIUM,9,HS3,112320,36,2
3059,PRELUDIUM,9,HS3,99000,24,2
3060,PRELUDIUM,9,HS3,48000,12,2
3061,PRELUDIUM,9,HS4,27000,12,2
3062,PRELUDIUM,9,HS4,63140,24,2
3063,PRELUDIUM,9,HS4,103020,36,2
3064,PRELUDIUM,9,HS4,73632,24,2
3065,PRELUDIUM,9,HS4,42000,12,3
3066,PRELUDIUM,9,HS4,66540,24,2
3067,PRELUDIUM,9,HS4,48890,24,2
3068,PRELUDIUM,9,HS5,38375,12,2
3069,PRELUDIUM,9,HS5,55440,24,2
3070,PRELUDIUM,9,HS5,96096,24,2
3071,PRELUDIUM,9,HS5,35359,12,2
3072,PRELUDIUM,9,HS5,65095,24,2
3073,PRELUDIUM,9,HS6,88076,24,2
3074,PRELUDIUM,9,HS6,49840,12,2
3075,PRELUDIUM,9,HS6,49891,12,2
3076,PRELUDIUM,9,HS6,99780,24,2
3077,PRELUDIUM,9,HS6,92140,24,2
3078,PRELUDIUM,9,HS6,98220,36,2
3079,PRELUDIUM,9,HS6,81600,36,2
3080,PRELUDIUM,9,HS6,59400,24,2
3081,PRELUDIUM,9,HS6,100000,24,3
3082,PRELUDIUM,9,HS6,100000,24,3
3083,PRELUDIUM,9,HS6,149642,36,3
3084,PRELUDIUM,9,NZ1,50000,12,2
3085,PRELUDIUM,9,NZ1,150000,36,2
3086,PRELUDIUM,9,NZ1,100000,24,2
3087,PRELUDIUM,9,NZ1,99984,24,2
3088,PRELUDIUM,9,NZ1,149320,36,2
3089,PRELUDIUM,9,NZ1,99960,24,2
3090,PRELUDIUM,9,NZ1,100000,24,2
3091,PRELUDIUM,9,NZ1,150000,36,3
3092,PRELUDIUM,9,NZ1,49500,12,2
3093,PRELUDIUM,9,NZ2,65920,24,3
3094,PRELUDIUM,9,NZ2,150000,36,2
3095,PRELUDIUM,9,NZ2,96000,24,2
3096,PRELUDIUM,9,NZ2,99963,24,3
3097,PRELUDIUM,9,NZ2,49400,12,2
3098,PRELUDIUM,9,NZ2,99600,24,2
3099,PRELUDIUM,9,NZ3,99998,24,2
3100,PRELUDIUM,9,NZ3,147600,36,2
3101,PRELUDIUM,9,NZ3,100000,24,2
3102,PRELUDIUM,9,NZ3,150000,36,2
3103,PRELUDIUM,9,NZ3,150000,36,2
3104,PRELUDIUM,9,NZ4,146610,36,2
3105,PRELUDIUM,9,NZ4,150000,36,3
3106,PRELUDIUM,9,NZ4,147900,36,2
3107,PRELUDIUM,9,NZ4,99550,24,3
3108,PRELUDIUM,9,NZ4,149964,36,3
3109,PRELUDIUM,9,NZ4,150000,36,3
3110,PRELUDIUM,9,NZ4,150000,36,2
3111,PRELUDIUM,9,NZ4,98808,24,2
3112,PRELUDIUM,9,NZ5,149952,36,3
3113,PRELUDIUM,9,NZ5,150000,36,2
3114,PRELUDIUM,9,NZ5,150000,36,2
3115,PRELUDIUM,9,NZ5,147600,36,3
3116,PRELUDIUM,9,NZ5,147600,36,2
3117,PRELUDIUM,9,NZ5,100000,24,3
3118,PRELUDIUM,9,NZ5,149040,36,2
3119,PRELUDIUM,9,NZ5,99600,24,2
3120,PRELUDIUM,9,NZ5,95510,24,2
3121,PRELUDIUM,9,NZ6,99840,24,2
3122,PRELUDIUM,9,NZ6,150000,36,3
3123,PRELUDIUM,9,NZ6,150000,36,3
3124,PRELUDIUM,9,NZ6,149800,36,3
3125,PRELUDIUM,9,NZ6,50000,12,3
3126,PRELUDIUM,9,NZ6,99960,24,3
3127,PRELUDIUM,9,NZ6,97800,24,3
3128,PRELUDIUM,9,NZ7,148862,36,2
3129,PRELUDIUM,9,NZ7,148900,36,3
3130,PRELUDIUM,9,NZ7,99960,24,2
3131,PRELUDIUM,9,NZ7,99992,24,3
3132,PRELUDIUM,9,NZ7,99600,24,3
3133,PRELUDIUM,9,NZ7,149760,36,3
3134,PRELUDIUM,9,NZ7,99958,24,3
3135,PRELUDIUM,9,NZ7,149964,36,3
3136,PRELUDIUM,9,NZ7,149680,36,3
3137,PRELUDIUM,9,NZ7,49680,12,2
3138,PRELUDIUM,9,NZ8,129168,36,2
3139,PRELUDIUM,9,NZ8,77400,24,3
3140,PRELUDIUM,9,NZ8,149820,36,2
3141,PRELUDIUM,9,NZ8,99998,24,2
3142,PRELUDIUM,9,NZ8,145886,36,3
3143,PRELUDIUM,9,NZ8,150000,36,2
3144,PRELUDIUM,9,NZ8,147920,36,2
3145,PRELUDIUM,9,NZ8,99900,24,3
3146,PRELUDIUM,9,NZ8,99800,24,2
3147,PRELUDIUM,9,NZ9,99402,24,2
3148,PRELUDIUM,9,NZ9,149880,36,2
3149,PRELUDIUM,9,NZ9,112460,36,2
3150,PRELUDIUM,9,NZ9,85200,24,2
3151,PRELUDIUM,9,NZ9,99240,24,2
3152,PRELUDIUM,9,NZ9,150000,36,2
3153,PRELUDIUM,9,NZ9,99720,24,2
3154,PRELUDIUM,9,NZ9,150000,36,2
3155,PRELUDIUM,9,NZ9,100000,24,3
3156,PRELUDIUM,9,NZ9,99960,24,2
3157,PRELUDIUM,9,NZ9,99990,24,2
3158,PRELUDIUM,9,ST1,73400,36,2
3159,PRELUDIUM,9,ST1,43200,24,2
3160,PRELUDIUM,9,ST1,58500,24,2
3161,PRELUDIUM,9,ST1,60220,24,2
3162,PRELUDIUM,9,ST1,59880,24,2
3163,PRELUDIUM,9,ST10,99960,24,2
3164,PRELUDIUM,9,ST10,148512,36,2
3165,PRELUDIUM,9,ST10,77330,24,2
3166,PRELUDIUM,9,ST10,99600,24,2
3167,PRELUDIUM,9,ST10,150000,36,2
3168,PRELUDIUM,9,ST10,145904,36,2
3169,PRELUDIUM,9,ST10,150000,36,3
3170,PRELUDIUM,9,ST2,47160,24,2
3171,PRELUDIUM,9,ST2,61500,24,2
3172,PRELUDIUM,9,ST2,98900,24,2
3173,PRELUDIUM,9,ST3,68400,36,2
3174,PRELUDIUM,9,ST3,99800,24,3
3175,PRELUDIUM,9,ST3,51800,24,2
3176,PRELUDIUM,9,ST3,147200,36,2
3177,PRELUDIUM,9,ST3,66520,24,2
3178,PRELUDIUM,9,ST3,96400,24,2
3179,PRELUDIUM,9,ST3,100000,24,2
3180,PRELUDIUM,9,ST3,51000,24,2
3181,PRELUDIUM,9,ST4,149800,36,2
3182,PRELUDIUM,9,ST4,99700,24,2
3183,PRELUDIUM,9,ST4,97700,24,3
3184,PRELUDIUM,9,ST4,99980,24,2
3185,PRELUDIUM,9,ST4,99600,24,2
3186,PRELUDIUM,9,ST4,150000,36,3
3187,PRELUDIUM,9,ST4,149998,36,3
3188,PRELUDIUM,9,ST4,39600,12,2
3189,PRELUDIUM,9,ST4,98364,24,2
3190,PRELUDIUM,9,ST4,77000,24,2
3191,PRELUDIUM,9,ST4,77000,24,2
3192,PRELUDIUM,9,ST4,98800,24,2
3193,PRELUDIUM,9,ST4,49600,12,2
3194,PRELUDIUM,9,ST4,49992,12,2
3195,PRELUDIUM,9,ST5,50000,12,2
3196,PRELUDIUM,9,ST5,141600,36,2
3197,PRELUDIUM,9,ST5,100000,24,2
3198,PRELUDIUM,9,ST5,99436,24,2
3199,PRELUDIUM,9,ST5,100000,24,2
3200,PRELUDIUM,9,ST5,87600,24,2
3201,PRELUDIUM,9,ST5,49960,12,2
3202,PRELUDIUM,9,ST5,49580,12,2
3203,PRELUDIUM,9,ST5,99996,24,2
3204,PRELUDIUM,9,ST5,99600,24,2
3205,PRELUDIUM,9,ST5,100000,24,2
3206,PRELUDIUM,9,ST5,99996,24,2
3207,PRELUDIUM,9,ST5,99600,24,2
3208,PRELUDIUM,9,ST5,146880,36,2
3209,PRELUDIUM,9,ST5,100000,24,3
3210,PRELUDIUM,9,ST5,150000,36,2
3211,PRELUDIUM,9,ST5,99500,24,2
3212,PRELUDIUM,9,ST6,64800,24,2
3213,PRELUDIUM,9,ST6,88920,36,2
3214,PRELUDIUM,9,ST6,49999,12,2
3215,PRELUDIUM,9,ST6,93000,24,2
3216,PRELUDIUM,9,ST6,67680,24,3
3217,PRELUDIUM,9,ST6,94400,24,3
3218,PRELUDIUM,9,ST6,29700,12,2
3219,PRELUDIUM,9,ST6,150000,36,2
3220,PRELUDIUM,9,ST7,94900,24,2
3221,PRELUDIUM,9,ST7,124000,36,3
3222,PRELUDIUM,9,ST7,66600,24,2
3223,PRELUDIUM,9,ST7,99860,24,2
3224,PRELUDIUM,9,ST7,99840,24,2
3225,PRELUDIUM,9,ST8,109260,36,3
3226,PRELUDIUM,9,ST8,99984,24,3
3227,PRELUDIUM,9,ST8,150000,36,2
3228,PRELUDIUM,9,ST8,139200,36,2
3229,PRELUDIUM,9,ST8,99960,24,2
3230,PRELUDIUM,9,ST8,99984,24,3
3231,PRELUDIUM,9,ST8,45260,24,2
3232,PRELUDIUM,9,ST8,49600,12,2
3233,PRELUDIUM,9,ST8,85400,24,2
3234,PRELUDIUM,9,ST8,84240,24,2
3235,PRELUDIUM,9,ST8,106400,36,2
3236,PRELUDIUM,9,ST8,96800,24,2
3237,PRELUDIUM,9,ST8,97600,24,2
3238,PRELUDIUM,9,ST8,99980,24,2
3239,PRELUDIUM,9,ST8,97980,24,2
3240,PRELUDIUM,9,ST8,92160,36,3
3241,PRELUDIUM,9,ST8,49200,12,2
3242,PRELUDIUM,9,ST8,56400,24,2
3243,PRELUDIUM,9,ST8,149984,36,3
3244,PRELUDIUM,9,ST8,64800,36,2
3245,PRELUDIUM,9,ST9,84040,24,2
3246,PRELUDIUM,9,ST9,46747,12,2
3247,PRELUDIUM,9,ST9,68000,24,2
3248,PRELUDIUM,9,ST9,48780,24,2
3249,PRELUDIUM,9,ST9,85000,24,3
3250,PRELUDIUM,9,ST9,36400,12,2
3251,PRELUDIUM,10,HS1,123600,36,2
3252,PRELUDIUM,10,HS1,90720,36,2
3253,PRELUDIUM,10,HS1,145466,36,2
3254,PRELUDIUM,10,HS1,43560,24,2
3255,PRELUDIUM,10,HS2,85400,24,2
3256,PRELUDIUM,10,HS2,99864,24,3
3257,PRELUDIUM,10,HS2,97080,24,3
3258,PRELUDIUM,10,HS2,51000,24,2
3259,PRELUDIUM,10,HS2,87720,36,2
3260,PRELUDIUM,10,HS2,99600,24,2
3261,PRELUDIUM,10,HS2,150000,36,2
3262,PRELUDIUM,10,HS3,61200,24,2
3263,PRELUDIUM,10,HS3,67530,24,2
3264,PRELUDIUM,10,HS3,150000,36,2
3265,PRELUDIUM,10,HS3,135225,36,2
3266,PRELUDIUM,10,HS3,100000,24,2
3267,PRELUDIUM,10,HS3,60000,24,2
3268,PRELUDIUM,10,HS3,149920,36,2
3269,PRELUDIUM,10,HS3,84168,24,2
3270,PRELUDIUM,10,HS3,49699,24,2
3271,PRELUDIUM,10,HS3,92270,36,2
3272,PRELUDIUM,10,HS3,48280,24,2
3273,PRELUDIUM,10,HS3,133940,36,2
3274,PRELUDIUM,10,HS3,90622,24,2
3275,PRELUDIUM,10,HS3,73068,36,2
3276,PRELUDIUM,10,HS3,99600,24,3
3277,PRELUDIUM,10,HS4,148796,36,2
3278,PRELUDIUM,10,HS4,59820,36,3
3279,PRELUDIUM,10,HS4,146331,36,3
3280,PRELUDIUM,10,HS4,58200,24,2
3281,PRELUDIUM,10,HS4,87456,36,2
3282,PRELUDIUM,10,HS4,78100,24,2
3283,PRELUDIUM,10,HS4,89600,24,2
3284,PRELUDIUM,10,HS4,83000,24,2
3285,PRELUDIUM,10,HS4,92980,24,3
3286,PRELUDIUM,10,HS4,139390,36,3
3287,PRELUDIUM,10,HS4,144600,36,2
3288,PRELUDIUM,10,HS5,101780,36,2
3289,PRELUDIUM,10,HS5,55680,24,2
3290,PRELUDIUM,10,HS5,72279,24,2
3291,PRELUDIUM,10,HS5,90700,36,2
3292,PRELUDIUM,10,HS5,48444,24,2
3293,PRELUDIUM,10,HS5,44322,24,2
3294,PRELUDIUM,10,HS5,81871,24,2
3295,PRELUDIUM,10,HS5,35812,12,2
3296,PRELUDIUM,10,HS5,74642,24,2
3297,PRELUDIUM,10,HS5,68880,36,2
3298,PRELUDIUM,10,HS5,67609,24,2
3299,PRELUDIUM,10,HS5,44400,12,2
3300,PRELUDIUM,10,HS5,60768,24,2
3301,PRELUDIUM,10,HS5,88800,24,2
3302,PRELUDIUM,10,HS6,111660,36,2
3303,PRELUDIUM,10,HS6,59424,24,2
3304,PRELUDIUM,10,HS6,65800,24,3
3305,PRELUDIUM,10,HS6,99476,24,2
3306,PRELUDIUM,10,HS6,98280,36,2
3307,PRELUDIUM,10,HS6,98400,24,2
3308,PRELUDIUM,10,HS6,138518,36,2
3309,PRELUDIUM,10,HS6,49500,12,2
3310,PRELUDIUM,10,HS6,84880,36,2
3311,PRELUDIUM,10,HS6,115642,36,2
3312,PRELUDIUM,10,HS6,100000,24,3
3313,PRELUDIUM,10,HS6,150000,36,2
3314,PRELUDIUM,10,HS6,99340,24,2
3315,PRELUDIUM,10,HS6,68492,24,2
3316,PRELUDIUM,10,NZ1,149760,36,2
3317,PRELUDIUM,10,NZ1,150000,36,2
3318,PRELUDIUM,10,NZ1,98960,24,2
3319,PRELUDIUM,10,NZ1,150000,36,2
3320,PRELUDIUM,10,NZ1,139558,36,2
3321,PRELUDIUM,10,NZ1,150000,36,3
3322,PRELUDIUM,10,NZ1,99600,24,2
3323,PRELUDIUM,10,NZ1,150000,36,2
3324,PRELUDIUM,10,NZ1,38560,12,2
3325,PRELUDIUM,10,NZ1,149900,36,2
3326,PRELUDIUM,10,NZ1,49800,12,2
3327,PRELUDIUM,10,NZ2,99960,24,3
3328,PRELUDIUM,10,NZ2,49100,12,2
3329,PRELUDIUM,10,NZ2,149947,36,2
3330,PRELUDIUM,10,NZ2,99760,24,2
3331,PRELUDIUM,10,NZ2,100000,24,3
3332,PRELUDIUM,10,NZ3,143000,36,2
3333,PRELUDIUM,10,NZ3,150000,36,2
3334,PRELUDIUM,10,NZ3,97800,24,2
3335,PRELUDIUM,10,NZ3,100000,24,2
3336,PRELUDIUM,10,NZ3,100000,24,2
3337,PRELUDIUM,10,NZ3,150000,36,2
