Id,Descriptors
2015/19/N/NZ4/00572,NZ4_6
2015/19/N/NZ4/00643,NZ4_1
2015/19/N/NZ4/00643,NZ3_13
2015/19/N/NZ4/00643,NZ4_12
2015/19/N/NZ4/00998,NZ4_11
2015/19/N/NZ4/00998,NZ1_1
2015/19/N/NZ4/03674,NZ4_4
2015/19/N/NZ5/00265,NZ5_3
2015/19/N/NZ6/01872,NZ6_2
2015/19/N/NZ6/01872,NZ7_14
2015/19/N/NZ6/01872,NZ6_1
2015/19/N/NZ6/02908,NZ6_8
2015/19/N/NZ6/02908,NZ5_8
2015/19/N/NZ6/02908,NZ6_1
2015/19/N/NZ7/01012,NZ7_14
2015/19/N/NZ7/01093,NZ4_6
2015/19/N/NZ7/01093,NZ7_15
2015/19/N/NZ7/01093,NZ7_2
2015/19/N/NZ7/01593,NZ7_2
2015/19/N/NZ7/01593,NZ7_15
2015/19/N/NZ7/01632,NZ7_14
2015/19/N/NZ7/01687,NZ7_1
2015/19/N/NZ7/01687,NZ7_11
2015/19/N/NZ7/01687,NZ7_13
2015/19/N/NZ7/02726,NZ7_16
2015/19/N/NZ7/03397,NZ2_4
2015/19/N/NZ7/03397,NZ2_7
2015/19/N/NZ7/03397,NZ7_14
2015/19/N/NZ8/00177,NZ8_1
2015/19/N/NZ8/00177,NZ8_13
2015/19/N/NZ8/00177,NZ8_4
2015/19/N/NZ9/00218,NZ9_13
2015/19/N/NZ9/00608,NZ9_2
2016/21/N/NZ8/01601,NZ8_4
2016/21/N/NZ8/01601,NZ8_10
2016/21/N/NZ8/01601,NZ8_11
2016/21/N/NZ1/00564,NZ2_1
2016/21/N/NZ1/00564,NZ1_9
2016/21/N/NZ1/00564,NZ1_1
2016/21/N/NZ2/01720,NZ2_1
2016/21/N/NZ2/01720,NZ1_1
2016/21/N/NZ3/03272,NZ3_1
2016/21/N/NZ3/03272,NZ3_2
2016/21/N/NZ4/00122,NZ4_6
2016/21/N/NZ4/00122,NZ4_2
2016/21/N/NZ4/03621,NZ4_7
2016/21/N/NZ4/03621,NZ4_8
2016/21/N/NZ4/03621,NZ4_4
2016/21/N/NZ5/01422,NZ5_3
2016/21/N/NZ5/01422,NZ2_1
2016/21/N/NZ5/01422,NZ5_9
2016/21/N/NZ5/01938,NZ5_3
2016/21/N/NZ5/01938,NZ1_1
2016/21/N/NZ5/01938,NZ5_5
2016/21/N/NZ5/01942,NZ5_6
2016/21/N/NZ5/01942,NZ5_8
2016/21/N/NZ5/02584,NZ5_3
2016/21/N/NZ5/02584,NZ5_5
2016/21/N/NZ5/02584,NZ4_4
2016/21/N/NZ6/02335,NZ3_8
2016/21/N/NZ6/02335,NZ6_1
2016/21/N/NZ6/02335,NZ4_12
2016/21/N/NZ7/03328,NZ7_1
2016/21/N/NZ7/03328,NZ2_11
2016/21/N/NZ7/03328,NZ6_4
2016/21/N/NZ7/03409,NZ5_5
2016/21/N/NZ7/03409,NZ7_12
2016/21/N/NZ7/03409,NZ5_3
2016/21/N/NZ7/03471,NZ7_3
2016/21/N/NZ7/03471,NZ7_12
2016/21/N/NZ7/03471,NZ3_2
2016/21/N/NZ8/00914,NZ8_2
2016/21/N/NZ8/00914,NZ8_7
2016/21/N/NZ8/00914,NZ8_1
2016/21/N/NZ8/00925,NZ8_11
2016/21/N/NZ8/00925,NZ8_10
2016/21/N/NZ8/00925,NZ8_9
2016/21/N/NZ8/01358,NZ8_1
2016/21/N/NZ8/01358,NZ8_2
2016/21/N/NZ8/01358,NZ8_3
2016/21/N/NZ9/01499,NZ9_12
2016/21/N/NZ9/01499,NZ8_9
2016/21/N/NZ9/01499,NZ9_3
2016/21/N/NZ9/01510,NZ9_7
2016/21/N/NZ9/01510,NZ5_7
2016/21/N/NZ9/01515,NZ9_12
2016/21/N/NZ9/01515,NZ9_6
2016/21/N/NZ9/01515,NZ8_9
2016/21/N/NZ9/02319,NZ9_2
2016/21/N/NZ9/02319,NZ3_13
2016/21/N/NZ9/02319,NZ1_2
2016/21/N/NZ9/03434,NZ9_4
2016/21/N/NZ9/03442,NZ9_7
2016/21/N/NZ9/03442,NZ9_13
2016/23/N/NZ1/02446,NZ1_1
2016/23/N/NZ1/02446,NZ1_10
2016/23/N/NZ2/02364,NZ2_5
2016/23/N/NZ2/02376,NZ2_2
2016/23/N/NZ2/02378,NZ1_1
2016/23/N/NZ2/02378,NZ2_3
2016/23/N/NZ2/02378,NZ2_4
2016/23/N/NZ3/02232,NZ3_1
2016/23/N/NZ3/02232,NZ3_7
2016/23/N/NZ3/02430,NZ3_6
2016/23/N/NZ4/00887,NZ3_9
2016/23/N/NZ4/00887,NZ4_1
2016/23/N/NZ4/00887,NZ4_6
2016/23/N/NZ4/01890,NZ4_2
2016/23/N/NZ4/03228,NZ3_1
2016/23/N/NZ4/03228,NZ5_7
2016/23/N/NZ4/03228,NZ4_12
2016/23/N/NZ4/03252,NZ4_2
2016/23/N/NZ4/03252,NZ5_7
2016/23/N/NZ4/03252,NZ4_11
2016/23/N/NZ4/03345,NZ4_2
2016/23/N/NZ5/00595,NZ5_5
2016/23/N/NZ5/00595,NZ4_4
2016/23/N/NZ5/00602,NZ5_9
2016/23/N/NZ5/02597,NZ5_3
2016/23/N/NZ5/02597,NZ5_5
2016/23/N/NZ5/02597,NZ4_8
2016/23/N/NZ6/00559,NZ3_3
2016/23/N/NZ6/00559,NZ1_1
2016/23/N/NZ6/00559,NZ6_1
2016/23/N/NZ6/01488,NZ6_1
2016/23/N/NZ6/01488,NZ6_3
2016/23/N/NZ6/02503,NZ6_5
2016/23/N/NZ6/02503,NZ1_1
2016/23/N/NZ7/00351,NZ3_7
2016/23/N/NZ7/00351,NZ7_14
2016/23/N/NZ7/00351,ST5_16
2016/23/N/NZ7/00356,NZ7_14
2016/23/N/NZ7/00356,NZ7_16
2016/23/N/NZ7/01942,NZ7_14
2016/23/N/NZ7/01942,NZ7_12
2016/23/N/NZ8/01679,NZ8_2
2016/23/N/NZ8/01679,NZ8_4
2016/23/N/NZ8/01679,NZ8_8
2016/23/N/NZ8/02778,NZ8_2
2016/23/N/NZ8/02778,NZ8_4
2016/23/N/NZ8/02815,NZ8_1
2016/23/N/NZ8/02815,NZ8_12
2016/23/N/NZ8/02815,NZ4_1
2016/23/N/NZ8/03054,NZ8_2
2016/23/N/NZ8/03054,NZ8_4
2016/23/N/NZ8/03054,NZ8_9
2016/23/N/NZ8/03374,NZ8_2
2016/23/N/NZ9/00181,NZ9_1
2016/23/N/NZ9/00181,NZ9_4
2016/23/N/NZ9/00232,NZ9_2
2016/23/N/NZ9/00240,NZ9_8
2016/23/N/NZ9/00264,NZ9_1
2016/23/N/NZ9/00264,NZ9_13
2016/23/N/NZ9/00264,NZ4_2
2016/23/N/NZ9/01554,NZ9_2
2016/23/N/NZ9/01619,NZ9_1
2016/23/N/NZ9/01619,NZ9_9
2016/23/N/NZ9/01619,NZ9_13
2016/23/N/NZ9/01633,NZ9_7
2016/23/N/NZ9/02147,NZ9_8
2016/23/N/NZ9/02147,NZ9_9
2016/23/N/NZ9/02160,NZ9_1
2016/23/N/NZ9/02163,NZ9_2
2016/23/N/NZ9/02163,NZ4_2
2016/23/N/NZ9/02163,NZ2_2
2016/23/N/NZ9/02224,NZ9_7
2017/25/N/NZ1/02849,NZ1_3
2017/25/N/NZ1/02849,NZ1_1
2017/25/N/NZ3/01039,NZ1_1
2017/25/N/NZ3/01039,NZ3_1
2017/25/N/NZ3/01039,NZ7_14
2017/25/N/NZ3/01957,NZ3_1
2017/25/N/NZ3/01957,NZ3_2
2017/25/N/NZ4/00441,NZ4_4
2017/25/N/NZ4/00441,NZ4_2
2017/25/N/NZ4/00441,NZ5_3
2017/25/N/NZ5/00378,NZ5_5
2017/25/N/NZ5/00378,NZ5_3
2017/25/N/NZ5/01964,NZ5_3
2017/25/N/NZ5/02536,NZ5_3
2017/25/N/NZ5/02536,NZ4_4
2017/25/N/NZ5/02536,NZ4_5
2017/25/N/NZ5/02663,NZ5_1
2017/25/N/NZ5/02663,NZ5_3
2017/25/N/NZ5/02663,NZ5_5
2017/25/N/NZ5/02765,NZ5_1
2017/25/N/NZ5/02765,NZ5_3
2017/25/N/NZ6/02750,NZ6_1
2017/25/N/NZ6/02750,NZ6_3
2017/25/N/NZ7/00863,NZ7_3
2017/25/N/NZ7/00863,NZ7_12
2017/25/N/NZ7/00863,NZ7_14
2017/25/N/NZ7/01705,NZ7_14
2017/25/N/NZ7/02230,NZ7_2
2017/25/N/NZ7/02230,NZ7_15
2017/25/N/NZ8/00296,NZ8_1
2017/25/N/NZ8/00732,NZ8_2
2017/25/N/NZ8/00732,NZ8_12
2017/25/N/NZ8/00732,NZ8_1
2017/25/N/NZ8/02740,NZ8_4
2017/25/N/NZ8/02740,NZ8_5
2017/25/N/NZ8/02740,NZ8_6
2017/25/N/NZ9/00001,NZ9_1
2017/25/N/NZ9/00001,NZ9_13
2017/25/N/NZ9/00064,NZ9_8
2017/25/N/NZ9/00064,NZ9_9
2017/25/N/NZ9/00064,NZ9_5
2017/25/N/NZ9/01506,NZ9_8
2017/25/N/NZ9/01506,NZ9_13
2017/27/N/NZ1/00417,NZ1_1
2017/27/N/NZ1/00975,NZ1_3
2017/27/N/NZ1/00975,NZ1_2
2017/27/N/NZ1/00975,NZ1_1
2017/27/N/NZ3/00625,NZ3_7
2017/27/N/NZ3/00625,NZ3_13
2017/27/N/NZ4/01545,NZ4_7
2017/27/N/NZ5/01061,NZ5_1
2017/27/N/NZ5/01061,NZ5_3
2017/27/N/NZ5/01061,NZ2_1
2017/27/N/NZ5/02191,NZ5_3
2017/27/N/NZ7/02473,ST5_16
2017/27/N/NZ7/02473,NZ7_14
2017/27/N/NZ7/02473,ST5_23
2017/27/N/NZ7/02509,NZ7_14
2017/27/N/NZ7/02509,NZ7_15
2017/27/N/NZ8/00949,NZ8_8
2017/27/N/NZ8/00949,NZ8_11
2017/27/N/NZ8/00949,NZ3_2
2017/27/N/NZ8/01996,NZ8_12
2017/27/N/NZ8/01996,NZ8_2
2017/27/N/NZ8/01996,NZ8_4
2017/27/N/NZ9/00387,NZ9_1
2017/27/N/NZ9/00387,NZ9_9
2017/27/N/NZ9/00387,NZ1_1
2017/27/N/NZ9/01818,NZ9_11
2017/27/N/NZ9/01818,NZ6_3
2017/27/N/NZ9/01818,NZ3_3
2017/27/N/NZ9/02134,NZ9_7
2017/27/N/NZ9/02134,NZ9_13
2017/27/N/NZ9/02134,NZ7_12
2018/29/N/NZ1/00992,NZ1_10
2018/29/N/NZ1/00992,NZ1_1
2018/29/N/NZ1/00992,NZ6_4
2018/29/N/NZ1/01432,NZ1_1
2018/29/N/NZ1/01432,NZ3_2
2018/29/N/NZ1/02834,NZ1_4
2018/29/N/NZ1/02834,NZ3_5
2018/29/N/NZ1/02834,NZ2_10
2018/29/N/NZ2/02897,ST6_13
2018/29/N/NZ2/02897,NZ2_9
2018/29/N/NZ2/02897,NZ2_3
2018/29/N/NZ3/01523,NZ3_7
2018/29/N/NZ3/01523,NZ3_1
2018/29/N/NZ3/01523,NZ3_13
2018/29/N/NZ3/02007,NZ3_9
2018/29/N/NZ3/02007,NZ3_13
2018/29/N/NZ3/02007,NZ3_1
2018/29/N/NZ3/02504,NZ4_4
2018/29/N/NZ3/02504,NZ3_1
2018/29/N/NZ3/02504,NZ3_4
2018/29/N/NZ4/02915,NZ7_14
2018/29/N/NZ4/02915,NZ5_4
2018/29/N/NZ4/02915,NZ4_4
2018/29/N/NZ5/02587,NZ5_3
2018/29/N/NZ6/01073,NZ6_1
2018/29/N/NZ6/01701,NZ6_4
2018/29/N/NZ6/01701,NZ1_10
2018/29/N/NZ6/01701,NZ1_1
2018/29/N/NZ7/00432,NZ7_14
2018/29/N/NZ7/01726,NZ7_14
2018/29/N/NZ7/01726,NZ7_15
2018/29/N/NZ7/01726,NZ5_7
2018/29/N/NZ8/02519,NZ8_7
2018/29/N/NZ9/00179,NZ9_13
2018/29/N/NZ9/00746,NZ9_2
2018/29/N/NZ9/00761,NZ9_5
2018/29/N/NZ9/00812,NZ9_4
2018/29/N/NZ9/00812,NZ3_7
2018/29/N/NZ9/00812,NZ3_11
2018/29/N/NZ9/01965,NZ9_7
2018/29/N/NZ9/01965,NZ9_13
2018/31/N/NZ1/01639,NZ1_3
2018/31/N/NZ1/01639,NZ3_1
2018/31/N/NZ1/01639,NZ3_4
2018/31/N/NZ5/03561,NZ5_3
2018/31/N/NZ5/03561,NZ5_7
2018/31/N/NZ6/02584,NZ6_5
2018/31/N/NZ6/02584,NZ2_12
2018/31/N/NZ6/02584,NZ6_4
2018/31/N/NZ7/02431,NZ7_7
2018/31/N/NZ7/02431,NZ7_12
2018/31/N/NZ7/02431,NZ7_16
2018/31/N/NZ7/03646,NZ7_14
2018/31/N/NZ7/03646,NZ7_16
2018/31/N/NZ8/00606,NZ8_2
2018/31/N/NZ8/00606,NZ8_14
2018/31/N/NZ8/03096,NZ8_4
2018/31/N/NZ8/03096,NZ8_10
2018/31/N/NZ8/03096,NZ8_12
2018/31/N/NZ8/03269,NZ8_7
2018/31/N/NZ8/03269,NZ8_2
2018/31/N/NZ9/00175,NZ9_7
2018/31/N/NZ9/00175,NZ1_2
2018/31/N/NZ9/00175,NZ4_11
2018/31/N/NZ9/00581,NZ9_4
2018/31/N/NZ9/00581,NZ9_13
2018/31/N/NZ9/02404,ST4_6
2018/31/N/NZ9/02404,NZ9_7
2018/31/N/NZ9/02404,ST4_8
2018/31/N/NZ9/03255,NZ2_4
2018/31/N/NZ9/03255,NZ9_7
2018/31/N/NZ9/03255,ST4_8
2011/01/N/NZ8/05433,NZ8_2
2011/01/N/NZ9/02541,NZ9_1
2011/01/N/NZ4/01132,NZ4_2
2011/01/N/NZ2/00061,NZ2_1
2011/01/N/NZ7/04310,NZ7_11
2011/01/N/NZ9/04575,NZ9_7
2011/01/N/NZ9/04575,NZ1_2
2011/01/N/NZ9/04575,NZ9_8
2011/01/N/NZ6/01849,NZ6_3
2011/01/N/NZ6/01849,NZ6_1
2011/01/N/NZ6/01849,NZ6_8
2011/01/N/NZ1/01525,NZ2_1
2011/01/N/NZ1/01530,NZ1_1
2011/01/N/NZ1/01530,NZ1_9
2011/01/N/NZ7/01331,NZ7_7
2011/01/N/NZ7/01331,NZ7_3
2011/01/N/NZ7/01331,NZ5_7
2011/01/N/NZ9/01768,NZ9_7
2011/01/N/NZ6/05757,NZ6_3
2011/01/N/NZ6/05757,NZ6_5
2011/01/N/NZ6/05757,NZ6_1
2011/01/N/NZ9/02496,NZ9_4
2011/01/N/NZ9/02496,NZ9_7
2011/01/N/NZ9/02496,NZ9_1
2011/01/N/NZ9/01667,NZ9_2
2011/01/N/NZ1/01562,NZ1_1
2011/01/N/NZ1/01562,NZ1_9
2011/01/N/NZ1/01562,NZ1_5
2011/01/N/NZ9/02367,NZ9_5
2011/01/N/NZ9/02367,NZ9_6
2011/01/N/NZ4/04985,NZ4_10
2011/01/N/NZ4/04985,HS6_1
2011/01/N/NZ5/04253,NZ5_3
2011/01/N/NZ5/04253,NZ5_7
2011/01/N/NZ5/04253,NZ2_3
2011/01/N/NZ8/03211,NZ8_4
2011/01/N/NZ8/03211,NZ8_2
2011/01/N/NZ8/02015,NZ8_1
2011/01/N/NZ8/02015,NZ8_2
2011/01/N/NZ8/02015,NZ8_13
2011/01/N/NZ9/06811,NZ9_9
2011/01/N/NZ9/04271,NZ9_1
2011/01/N/NZ9/04271,NZ9_4
2011/01/N/NZ9/04271,NZ8_4
2012/07/N/NZ8/02359,NZ8_5
2012/07/N/NZ8/02359,NZ8_6
2012/07/N/NZ8/02359,NZ8_10
2013/09/N/NZ3/03527,NZ3_5
2013/09/N/NZ3/03527,NZ3_6
2013/09/N/NZ3/03527,NZ3_1
2011/01/N/NZ2/05358,NZ2_7
2011/01/N/NZ2/05358,NZ2_1
2011/01/N/NZ2/05358,NZ2_2
2011/01/N/NZ2/06406,NZ2_1
2011/01/N/NZ2/06406,NZ9_9
2011/01/N/NZ2/06406,NZ4_2
2011/01/N/NZ3/00635,NZ3_13
2011/01/N/NZ3/05362,NZ3_10
2011/01/N/NZ5/01357,NZ5_3
2011/01/N/NZ5/01357,NZ5_5
2011/01/N/NZ5/01357,NZ5_7
2011/01/N/NZ7/05282,NZ7_3
2011/03/N/NZ5/00229,NZ5_3
2011/03/N/NZ5/00229,NZ5_1
2011/03/N/NZ5/00229,NZ5_5
2011/03/N/NZ7/04683,NZ7_16
2011/03/N/NZ7/06277,NZ7_14
2011/03/N/NZ7/06277,NZ5_7
2011/03/N/NZ7/06277,NZ3_4
2011/03/N/NZ7/06284,NZ7_6
2011/03/N/NZ8/00016,NZ8_1
2011/03/N/NZ8/00086,NZ9_12
2011/03/N/NZ8/00086,NZ8_1
2011/03/N/NZ8/00086,NZ2_2
2011/03/N/NZ9/00214,NZ9_11
2011/03/N/NZ9/00214,NZ9_10
2011/03/N/NZ9/02034,NZ9_9
2011/03/N/NZ9/02034,NZ9_10
2011/03/N/NZ9/03814,NZ9_2
2011/03/N/NZ9/03814,NZ9_13
2011/03/N/NZ9/04562,NZ9_6
2011/03/N/NZ9/04562,NZ8_4
2011/03/N/NZ9/04562,NZ9_3
2012/05/N/NZ1/00020,NZ1_3
2012/05/N/NZ1/00020,NZ3_1
2012/05/N/NZ1/01919,NZ1_2
2012/05/N/NZ1/01919,NZ1_1
2012/05/N/NZ1/01919,NZ3_1
2012/05/N/NZ3/00314,NZ3_8
2012/05/N/NZ3/00314,NZ3_13
2012/05/N/NZ3/00314,NZ1_7
2012/05/N/NZ3/00338,NZ3_1
2012/05/N/NZ3/01014,NZ3_2
2012/05/N/NZ3/01014,NZ3_3
2012/05/N/NZ3/01014,NZ3_7
2012/05/N/NZ3/02022,NZ3_1
2012/05/N/NZ3/02022,NZ3_8
2012/05/N/NZ4/02210,ST4_8
2012/05/N/NZ4/02210,NZ6_7
2012/05/N/NZ4/02210,ST5_16
2012/05/N/NZ4/02426,NZ5_7
2012/05/N/NZ4/02426,NZ3_7
2012/05/N/NZ4/02426,NZ4_12
2012/05/N/NZ4/02500,NZ4_9
2012/05/N/NZ4/02500,NZ3_5
2012/05/N/NZ5/00893,NZ1_1
2012/05/N/NZ5/00893,NZ5_3
2012/05/N/NZ5/02607,NZ5_1
2012/05/N/NZ5/02607,NZ5_3
2012/05/N/NZ5/02626,NZ5_7
2012/05/N/NZ5/02626,NZ7_14
2012/05/N/NZ5/02630,NZ5_3
2012/05/N/NZ5/02634,NZ5_7
2012/05/N/NZ5/02634,NZ3_3
2012/05/N/NZ5/02838,NZ5_3
2012/05/N/NZ5/02838,NZ5_5
2012/05/N/NZ7/00624,NZ7_14
2012/05/N/NZ7/00624,ST4_17
2012/05/N/NZ7/00624,NZ7_16
2012/05/N/NZ7/00664,NZ7_14
2012/05/N/NZ7/00678,NZ3_3
2012/05/N/NZ7/00678,NZ3_1
2012/05/N/NZ7/00678,NZ1_8
2012/05/N/NZ7/01174,NZ7_14
2012/05/N/NZ8/00801,NZ8_4
2012/05/N/NZ8/00801,NZ2_7
2012/05/N/NZ8/00801,NZ8_9
2012/05/N/NZ8/00981,NZ8_1
2012/05/N/NZ8/02100,NZ8_1
2012/05/N/NZ8/02100,NZ8_2
2012/05/N/NZ8/02100,NZ8_12
2012/05/N/NZ9/01337,NZ7_14
2012/05/N/NZ9/01337,NZ2_3
2012/05/N/NZ9/01337,NZ9_9
2012/05/N/NZ9/01393,NZ9_8
2012/05/N/NZ9/01393,NZ2_2
2012/05/N/NZ9/01561,NZ9_7
2012/05/N/NZ9/01563,NZ9_1
2012/05/N/NZ9/01563,NZ9_13
2012/07/N/NZ1/00007,NZ1_1
2012/07/N/NZ1/03143,NZ1_1
2012/07/N/NZ1/03143,NZ7_15
2012/07/N/NZ1/03143,NZ7_2
2012/07/N/NZ2/00107,NZ2_8
2012/07/N/NZ2/00107,NZ2_10
2012/07/N/NZ2/00107,ST6_13
2012/07/N/NZ2/01333,NZ2_1
2012/07/N/NZ3/01515,NZ3_1
2012/07/N/NZ3/01515,NZ2_1
2012/07/N/NZ4/00165,NZ4_6
2012/07/N/NZ4/01979,NZ3_13
2012/07/N/NZ4/02072,NZ4_4
2012/07/N/NZ4/02072,NZ3_5
2012/07/N/NZ4/02072,NZ3_3
2012/07/N/NZ6/02951,NZ6_1
2012/07/N/NZ6/02951,NZ2_2
2012/07/N/NZ6/02951,NZ1_1
2012/07/N/NZ6/02955,NZ6_1
2012/07/N/NZ6/02955,NZ6_5
2012/07/N/NZ6/02964,NZ6_1
2012/07/N/NZ6/02964,NZ6_2
2012/07/N/NZ6/02964,NZ6_8
2012/07/N/NZ6/04118,NZ6_4
2012/07/N/NZ6/04118,NZ6_8
2012/07/N/NZ7/01138,NZ7_7
2012/07/N/NZ7/01187,NZ7_1
2012/07/N/NZ7/01775,NZ7_14
2012/07/N/NZ7/01775,ST5_23
2012/07/N/NZ7/01775,ST5_16
2012/07/N/NZ7/04275,NZ7_14
2012/07/N/NZ8/00061,NZ8_10
2012/07/N/NZ8/00061,NZ8_4
2012/07/N/NZ8/00117,NZ8_11
2012/07/N/NZ8/00117,NZ8_5
2012/07/N/NZ8/00117,NZ8_4
2012/07/N/NZ8/00164,NZ8_11
2012/07/N/NZ8/00164,NZ8_7
2012/07/N/NZ8/01287,NZ8_5
2012/07/N/NZ8/01287,NZ8_9
2012/07/N/NZ8/01287,NZ8_10
2012/07/N/NZ9/01780,NZ6_5
2012/07/N/NZ9/01780,NZ9_8
2012/07/N/NZ9/01780,NZ9_11
2012/07/N/NZ9/02060,NZ2_2
2013/09/N/NZ3/01249,NZ3_5
2013/09/N/NZ9/01604,NZ9_7
2013/09/N/NZ9/01604,NZ9_13
2014/13/N/NZ9/01081,NZ2_4
2014/13/N/NZ9/01081,NZ1_10
2014/13/N/NZ9/01081,NZ9_9
2013/09/N/NZ4/00596,NZ4_6
2013/09/N/NZ1/00201,NZ1_2
2013/09/N/NZ1/00201,NZ1_10
2013/09/N/NZ1/00201,NZ6_7
2013/09/N/NZ5/03062,NZ5_1
2013/09/N/NZ5/03062,NZ5_3
2013/09/N/NZ5/03062,NZ5_9
2013/11/N/NZ4/02114,NZ4_11
2013/11/N/NZ4/02114,NZ7_15
2013/09/N/NZ7/00626,NZ7_12
2013/09/N/NZ7/00626,NZ7_14
2013/09/N/NZ7/00626,NZ7_16
2013/09/N/NZ1/01025,NZ1_1
2013/09/N/NZ2/01975,NZ2_1
2013/09/N/NZ2/01975,NZ2_2
2013/09/N/NZ2/01975,NZ2_9
2013/09/N/NZ4/00597,NZ4_4
2013/09/N/NZ2/00248,NZ2_2
2013/09/N/NZ2/00248,NZ6_8
2013/09/N/NZ3/00108,NZ3_5
2013/11/N/NZ9/04631,NZ2_1
2013/11/N/NZ9/04631,NZ9_2
2013/11/N/NZ9/04631,NZ9_13
2013/09/N/NZ4/01730,NZ4_2
2013/09/N/NZ4/01730,NZ4_4
2013/09/N/NZ4/01730,NZ4_11
2013/09/N/NZ4/01775,NZ4_4
2013/09/N/NZ4/01775,NZ4_11
2013/09/N/NZ4/01775,NZ5_3
2014/13/N/NZ1/00976,NZ1_1
2014/13/N/NZ1/00976,NZ3_2
2014/13/N/NZ1/00976,NZ5_3
2013/09/N/NZ7/03557,NZ7_14
2013/09/N/NZ7/03557,NZ7_16
2013/11/N/NZ7/00749,NZ7_14
2013/09/N/NZ9/01448,NZ9_5
2013/09/N/NZ9/01448,NZ9_6
2013/09/N/NZ9/01621,NZ9_13
2013/09/N/NZ9/01621,NZ4_3
2013/09/N/NZ9/01621,NZ4_11
2013/09/N/NZ9/01630,NZ9_7
2013/09/N/NZ9/01630,NZ9_11
2013/09/N/NZ9/01944,NZ9_1
2013/09/N/NZ9/01944,NZ9_13
2013/09/N/NZ9/03135,NZ9_13
2013/11/N/NZ9/04601,NZ9_7
2014/13/N/NZ7/04218,NZ7_14
2013/11/N/NZ7/00765,NZ7_14
2014/13/N/NZ2/03721,NZ2_10
2014/13/N/NZ2/03721,NZ2_8
2014/13/N/NZ2/03721,NZ2_9
2013/11/N/NZ7/00738,NZ1_3
2013/11/N/NZ7/00738,ST5_16
2013/11/N/NZ7/00738,NZ7_14
2013/11/N/NZ8/00597,NZ8_2
2013/11/N/NZ8/00597,NZ8_4
2013/11/N/NZ8/00597,NZ8_12
2014/13/N/NZ7/00258,NZ7_14
2014/13/N/NZ7/00258,NZ7_12
2015/17/N/NZ9/01155,NZ9_1
2015/17/N/NZ4/02889,NZ4_7
2015/17/N/NZ6/03512,NZ6_1
2015/17/N/NZ6/03512,NZ6_8
2015/17/N/NZ6/03512,NZ7_12
2015/17/N/NZ7/04110,NZ7_14
2015/17/N/NZ7/04110,NZ1_2
2013/11/N/NZ1/02387,NZ1_1
2013/11/N/NZ1/02387,NZ1_3
2013/11/N/NZ1/02387,NZ1_2
2013/11/N/NZ1/02400,NZ1_3
2013/11/N/NZ1/02400,ST4_3
2013/11/N/NZ1/02400,ST5_14
2013/11/N/NZ1/02417,NZ1_2
2013/11/N/NZ1/02417,NZ1_1
2013/11/N/NZ2/02481,NZ2_8
2013/11/N/NZ2/02481,NZ2_9
2013/11/N/NZ2/02481,NZ2_10
2013/11/N/NZ2/02511,NZ2_1
2013/11/N/NZ2/02511,NZ1_1
2013/11/N/NZ2/02528,NZ2_1
2013/11/N/NZ2/02528,NZ5_1
2013/11/N/NZ3/02022,NZ3_1
2013/11/N/NZ3/02022,NZ3_2
2013/11/N/NZ3/02022,NZ3_8
2013/11/N/NZ4/00273,NZ4_4
2013/11/N/NZ4/00273,NZ3_5
2013/11/N/NZ4/00273,ST4_3
2013/11/N/NZ4/02285,NZ4_2
2014/15/N/NZ3/04468,NZ3_5
2014/15/N/NZ3/04468,NZ3_1
2013/11/N/NZ4/02288,NZ4_5
2013/11/N/NZ4/02288,NZ3_1
2013/11/N/NZ4/02288,NZ5_7
2015/17/N/NZ9/01120,NZ9_7
2015/17/N/NZ9/01120,NZ9_13
2013/11/N/NZ6/01247,NZ6_4
2013/11/N/NZ7/00415,NZ7_14
2013/11/N/NZ7/00415,NZ7_16
2013/11/N/NZ7/00724,NZ7_14
2013/11/N/NZ7/00770,NZ7_12
2013/11/N/NZ7/00770,NZ2_4
2013/11/N/NZ7/00770,NZ7_14
2013/11/N/NZ7/01617,NZ7_14
2013/11/N/NZ7/01617,NZ7_2
2015/17/N/NZ1/00227,NZ1_10
2015/17/N/NZ1/00227,NZ2_1
2013/11/N/NZ8/00607,NZ8_4
2013/11/N/NZ8/00607,NZ8_2
2013/11/N/NZ8/00607,NZ8_13
2013/11/N/NZ9/00069,NZ9_8
2013/11/N/NZ9/00069,NZ9_11
2013/11/N/NZ9/04630,NZ9_8
2015/17/N/NZ8/01570,NZ8_7
2015/17/N/NZ8/01570,NZ8_2
2015/17/N/NZ8/01570,NZ8_4
2014/13/N/NZ4/03959,NZ4_2
2014/13/N/NZ4/03959,NZ4_12
2015/17/N/NZ5/00148,NZ5_1
2015/17/N/NZ5/00148,NZ5_3
2015/17/N/NZ7/00937,NZ7_14
2015/17/N/NZ9/01132,NZ9_1
2015/17/N/NZ9/01132,ST10_16
2015/17/N/NZ9/01132,ST5_13
2014/13/N/NZ8/02462,NZ8_2
2014/13/N/NZ8/02462,NZ8_1
2014/13/N/NZ8/02462,NZ8_7
2015/17/N/NZ7/00924,NZ6_3
2015/17/N/NZ7/00924,NZ5_3
2015/17/N/NZ7/00924,NZ7_14
2014/13/N/NZ1/00993,NZ1_1
2014/13/N/NZ1/00993,NZ1_10
2014/13/N/NZ1/00993,NZ2_1
2014/13/N/NZ1/04015,NZ1_1
2014/13/N/NZ1/04015,NZ2_10
